Season,Team,Lg,Salary,Player Link
2005-06,Washington Wizards,NBA,"$13,843,156",/players/j/jamisan01.html
2006-07,Washington Wizards,NBA,"$15,101,625",/players/j/jamisan01.html
2007-08,Washington Wizards,NBA,"$16,360,094",/players/j/jamisan01.html
2008-09,Washington Wizards,NBA,"$9,923,285",/players/j/jamisan01.html
2009-10,Cleveland Cavaliers,NBA,"$11,641,095",/players/j/jamisan01.html
2010-11,Cleveland Cavaliers,NBA,"$13,358,905",/players/j/jamisan01.html
2011-12,Cleveland Cavaliers,NBA,"$15,076,715",/players/j/jamisan01.html
2012-13,Los Angeles Lakers,NBA,"$1,352,181",/players/j/jamisan01.html
2013-14,Los Angeles Clippers,NBA,"$1,399,507",/players/j/jamisan01.html
Career,(may be incomplete),,"$142,545,596",/players/j/jamisan01.html
1998-99,Golden State Warriors,NBA,"$1,940,000",/players/j/jamisan01.html
1999-00,Golden State Warriors,NBA,"$2,503,800",/players/j/jamisan01.html
2000-01,Golden State Warriors,NBA,"$2,678,400",/players/j/jamisan01.html
2001-02,Golden State Warriors,NBA,"$3,388,176",/players/j/jamisan01.html
2002-03,Golden State Warriors,NBA,"$10,067,750",/players/j/jamisan01.html
2003-04,Dallas Mavericks,NBA,"$11,326,219",/players/j/jamisan01.html
2004-05,Washington Wizards,NBA,"$12,584,688",/players/j/jamisan01.html
2005-06,Washington Wizards,NBA,"$13,843,156",/players/j/jamisan01.html
2006-07,Washington Wizards,NBA,"$15,101,625",/players/j/jamisan01.html
2007-08,Washington Wizards,NBA,"$16,360,094",/players/j/jamisan01.html
2008-09,Washington Wizards,NBA,"$9,923,285",/players/j/jamisan01.html
2009-10,Cleveland Cavaliers,NBA,"$11,641,095",/players/j/jamisan01.html
2010-11,Cleveland Cavaliers,NBA,"$13,358,905",/players/j/jamisan01.html
2011-12,Cleveland Cavaliers,NBA,"$15,076,715",/players/j/jamisan01.html
2012-13,Los Angeles Lakers,NBA,"$1,352,181",/players/j/jamisan01.html
2013-14,Los Angeles Clippers,NBA,"$1,399,507",/players/j/jamisan01.html
Career,(may be incomplete),,"$142,545,596",/players/j/jamisan01.html
2008-09,Toronto Raptors,NBA,"$442,114",/players/j/jeffeot01.html
2009-10,Minnesota Timberwolves,NBA,"$736,420",/players/j/jeffeot01.html
Career,(may be incomplete),,"$1,178,534",/players/j/jeffeot01.html
2008-09,Toronto Raptors,NBA,"$442,114",/players/j/jeffeot01.html
2009-10,Minnesota Timberwolves,NBA,"$736,420",/players/j/jeffeot01.html
Career,(may be incomplete),,"$1,178,534",/players/j/jeffeot01.html
2008-09,Toronto Raptors,NBA,"$442,114",/players/j/jeffeot01.html
2009-10,Minnesota Timberwolves,NBA,"$736,420",/players/j/jeffeot01.html
Career,(may be incomplete),,"$1,178,534",/players/j/jeffeot01.html
2004-05,Boston Celtics,NBA,"$1,407,240",/players/j/jeffeal01.html
2005-06,Boston Celtics,NBA,"$1,512,840",/players/j/jeffeal01.html
2006-07,Boston Celtics,NBA,"$1,618,320",/players/j/jeffeal01.html
2007-08,Minnesota Timberwolves,NBA,"$2,480,885",/players/j/jeffeal01.html
2008-09,Minnesota Timberwolves,NBA,"$11,000,000",/players/j/jeffeal01.html
2009-10,Minnesota Timberwolves,NBA,"$12,000,000",/players/j/jeffeal01.html
2010-11,Utah Jazz,NBA,"$13,000,000",/players/j/jeffeal01.html
2011-12,Utah Jazz,NBA,"$14,000,000",/players/j/jeffeal01.html
2012-13,Utah Jazz,NBA,"$15,000,000",/players/j/jeffeal01.html
2013-14,Charlotte Bobcats,NBA,"$13,500,000",/players/j/jeffeal01.html
2014-15,Charlotte Hornets,NBA,"$13,666,667",/players/j/jeffeal01.html
2015-16,Charlotte Hornets,NBA,"$13,833,333",/players/j/jeffeal01.html
2016-17,Indiana Pacers,NBA,"$10,230,179",/players/j/jeffeal01.html
2017-18,Indiana Pacers,NBA,"$9,769,821",/players/j/jeffeal01.html
2018-19,Indiana Pacers,NBA,"$4,000,000",/players/j/jeffeal01.html
Career,(may be incomplete),,"$137,019,285",/players/j/jeffeal01.html
2004-05,Boston Celtics,NBA,"$1,407,240",/players/j/jeffeal01.html
2005-06,Boston Celtics,NBA,"$1,512,840",/players/j/jeffeal01.html
2006-07,Boston Celtics,NBA,"$1,618,320",/players/j/jeffeal01.html
2007-08,Minnesota Timberwolves,NBA,"$2,480,885",/players/j/jeffeal01.html
2008-09,Minnesota Timberwolves,NBA,"$11,000,000",/players/j/jeffeal01.html
2009-10,Minnesota Timberwolves,NBA,"$12,000,000",/players/j/jeffeal01.html
2010-11,Utah Jazz,NBA,"$13,000,000",/players/j/jeffeal01.html
2011-12,Utah Jazz,NBA,"$14,000,000",/players/j/jeffeal01.html
2012-13,Utah Jazz,NBA,"$15,000,000",/players/j/jeffeal01.html
2013-14,Charlotte Bobcats,NBA,"$13,500,000",/players/j/jeffeal01.html
2014-15,Charlotte Hornets,NBA,"$13,666,667",/players/j/jeffeal01.html
2015-16,Charlotte Hornets,NBA,"$13,833,333",/players/j/jeffeal01.html
2016-17,Indiana Pacers,NBA,"$10,230,179",/players/j/jeffeal01.html
2017-18,Indiana Pacers,NBA,"$9,769,821",/players/j/jeffeal01.html
2018-19,Indiana Pacers,NBA,"$4,000,000",/players/j/jeffeal01.html
Career,(may be incomplete),,"$137,019,285",/players/j/jeffeal01.html
2001-02,New Jersey Nets,NBA,"$1,379,400",/players/j/jefferi01.html
2002-03,New Jersey Nets,NBA,"$1,482,840",/players/j/jefferi01.html
2003-04,New Jersey Nets,NBA,"$1,586,280",/players/j/jefferi01.html
2004-05,New Jersey Nets,NBA,"$2,266,794",/players/j/jefferi01.html
2005-06,New Jersey Nets,NBA,"$10,200,000",/players/j/jefferi01.html
2006-07,New Jersey Nets,NBA,"$11,200,000",/players/j/jefferi01.html
2007-08,New Jersey Nets,NBA,"$12,200,000",/players/j/jefferi01.html
2008-09,Milwaukee Bucks,NBA,"$13,200,000",/players/j/jefferi01.html
2009-10,San Antonio Spurs,NBA,"$14,200,000",/players/j/jefferi01.html
2010-11,San Antonio Spurs,NBA,"$8,400,000",/players/j/jefferi01.html
2011-12,San Antonio Spurs,NBA,"$9,282,000",/players/j/jefferi01.html
2012-13,Golden State Warriors,NBA,"$10,164,000",/players/j/jefferi01.html
2013-14,Utah Jazz,NBA,"$11,046,000",/players/j/jefferi01.html
2014-15,Dallas Mavericks,NBA,"$1,448,490",/players/j/jefferi01.html
2015-16,Cleveland Cavaliers,NBA,"$1,499,000",/players/j/jefferi01.html
2016-17,Cleveland Cavaliers,NBA,"$2,500,000",/players/j/jefferi01.html
2017-18,Atlanta Hawks,NBA,"$2,500,000",/players/j/jefferi01.html
2017-18,Denver Nuggets,NBA,"$1,454,756",/players/j/jefferi01.html
Career,(may be incomplete),,"$116,009,560",/players/j/jefferi01.html
2001-02,New Jersey Nets,NBA,"$1,379,400",/players/j/jefferi01.html
2002-03,New Jersey Nets,NBA,"$1,482,840",/players/j/jefferi01.html
2003-04,New Jersey Nets,NBA,"$1,586,280",/players/j/jefferi01.html
2004-05,New Jersey Nets,NBA,"$2,266,794",/players/j/jefferi01.html
2005-06,New Jersey Nets,NBA,"$10,200,000",/players/j/jefferi01.html
2006-07,New Jersey Nets,NBA,"$11,200,000",/players/j/jefferi01.html
2007-08,New Jersey Nets,NBA,"$12,200,000",/players/j/jefferi01.html
2008-09,Milwaukee Bucks,NBA,"$13,200,000",/players/j/jefferi01.html
2009-10,San Antonio Spurs,NBA,"$14,200,000",/players/j/jefferi01.html
2010-11,San Antonio Spurs,NBA,"$8,400,000",/players/j/jefferi01.html
2011-12,San Antonio Spurs,NBA,"$9,282,000",/players/j/jefferi01.html
2012-13,Golden State Warriors,NBA,"$10,164,000",/players/j/jefferi01.html
2013-14,Utah Jazz,NBA,"$11,046,000",/players/j/jefferi01.html
2014-15,Dallas Mavericks,NBA,"$1,448,490",/players/j/jefferi01.html
2015-16,Cleveland Cavaliers,NBA,"$1,499,000",/players/j/jefferi01.html
2016-17,Cleveland Cavaliers,NBA,"$2,500,000",/players/j/jefferi01.html
2017-18,Atlanta Hawks,NBA,"$2,500,000",/players/j/jefferi01.html
2017-18,Denver Nuggets,NBA,"$1,454,756",/players/j/jefferi01.html
Career,(may be incomplete),,"$116,009,560",/players/j/jefferi01.html
2002-03,Washington Wizards,NBA,"$1,594,920",/players/j/jeffrja01.html
2003-04,Washington Wizards,NBA,"$1,714,440",/players/j/jeffrja01.html
2004-05,Washington Wizards,NBA,"$1,834,080",/players/j/jeffrja01.html
2005-06,Washington Wizards,NBA,"$2,433,824",/players/j/jeffrja01.html
2006-07,New York Knicks,NBA,"$5,215,000",/players/j/jeffrja01.html
2007-08,New York Knicks,NBA,"$5,632,200",/players/j/jeffrja01.html
2008-09,New York Knicks,NBA,"$6,049,400",/players/j/jeffrja01.html
2009-10,Houston Rockets,NBA,"$6,466,600",/players/j/jeffrja01.html
2010-11,Houston Rockets,NBA,"$6,883,800",/players/j/jeffrja01.html
2011-12,New York Knicks,NBA,"$1,229,255",/players/j/jeffrja01.html
2012-13,Portland Trail Blazers,NBA,"$1,475,106",/players/j/jeffrja01.html
Career,(may be incomplete),,"$40,528,625",/players/j/jeffrja01.html
2002-03,Washington Wizards,NBA,"$1,594,920",/players/j/jeffrja01.html
2003-04,Washington Wizards,NBA,"$1,714,440",/players/j/jeffrja01.html
2004-05,Washington Wizards,NBA,"$1,834,080",/players/j/jeffrja01.html
2005-06,Washington Wizards,NBA,"$2,433,824",/players/j/jeffrja01.html
2006-07,New York Knicks,NBA,"$5,215,000",/players/j/jeffrja01.html
2007-08,New York Knicks,NBA,"$5,632,200",/players/j/jeffrja01.html
2008-09,New York Knicks,NBA,"$6,049,400",/players/j/jeffrja01.html
2009-10,Houston Rockets,NBA,"$6,466,600",/players/j/jeffrja01.html
2010-11,Houston Rockets,NBA,"$6,883,800",/players/j/jeffrja01.html
2011-12,New York Knicks,NBA,"$1,229,255",/players/j/jeffrja01.html
2012-13,Portland Trail Blazers,NBA,"$1,475,106",/players/j/jeffrja01.html
Career,(may be incomplete),,"$40,528,625",/players/j/jeffrja01.html
2009-10,Milwaukee Bucks,NBA,"$2,168,520",/players/j/jennibr01.html
2010-11,Milwaukee Bucks,NBA,"$2,331,120",/players/j/jennibr01.html
2011-12,Milwaukee Bucks,NBA,"$2,493,720",/players/j/jennibr01.html
2012-13,Milwaukee Bucks,NBA,"$3,179,493",/players/j/jennibr01.html
2013-14,Detroit Pistons,NBA,"$7,655,503",/players/j/jennibr01.html
2014-15,Detroit Pistons,NBA,"$8,000,000",/players/j/jennibr01.html
2015-16,Orlando Magic,NBA,"$8,344,497",/players/j/jennibr01.html
2016-17,New York Knicks,NBA,"$4,837,318",/players/j/jennibr01.html
2016-17,Washington Wizards,NBA,"$1,200,000",/players/j/jennibr01.html
2017-18,Milwaukee Bucks,NBA,"$297,169",/players/j/jennibr01.html
Career,(may be incomplete),,"$40,507,340",/players/j/jennibr01.html
2009-10,Milwaukee Bucks,NBA,"$2,168,520",/players/j/jennibr01.html
2010-11,Milwaukee Bucks,NBA,"$2,331,120",/players/j/jennibr01.html
2011-12,Milwaukee Bucks,NBA,"$2,493,720",/players/j/jennibr01.html
2012-13,Milwaukee Bucks,NBA,"$3,179,493",/players/j/jennibr01.html
2013-14,Detroit Pistons,NBA,"$7,655,503",/players/j/jennibr01.html
2014-15,Detroit Pistons,NBA,"$8,000,000",/players/j/jennibr01.html
2015-16,Orlando Magic,NBA,"$8,344,497",/players/j/jennibr01.html
2016-17,New York Knicks,NBA,"$4,837,318",/players/j/jennibr01.html
2016-17,Washington Wizards,NBA,"$1,200,000",/players/j/jennibr01.html
2017-18,Milwaukee Bucks,NBA,"$297,169",/players/j/jennibr01.html
Career,(may be incomplete),,"$40,507,340",/players/j/jennibr01.html
2009-10,Detroit Pistons,NBA,"$457,588",/players/j/jerebjo01.html
2010-11,Detroit Pistons,NBA,"$762,195",/players/j/jerebjo01.html
2011-12,Detroit Pistons,NBA,"$4,500,000",/players/j/jerebjo01.html
2012-13,Detroit Pistons,NBA,"$4,500,000",/players/j/jerebjo01.html
2013-14,Detroit Pistons,NBA,"$4,500,000",/players/j/jerebjo01.html
2014-15,Boston Celtics,NBA,"$4,500,000",/players/j/jerebjo01.html
2015-16,Boston Celtics,NBA,"$5,000,000",/players/j/jerebjo01.html
2016-17,Boston Celtics,NBA,"$5,000,000",/players/j/jerebjo01.html
2017-18,Utah Jazz,NBA,"$4,000,000",/players/j/jerebjo01.html
2018-19,Golden State Warriors,NBA,"$2,165,481",/players/j/jerebjo01.html
Career,(may be incomplete),,"$35,385,264",/players/j/jerebjo01.html
2009-10,Detroit Pistons,NBA,"$457,588",/players/j/jerebjo01.html
2010-11,Detroit Pistons,NBA,"$762,195",/players/j/jerebjo01.html
2011-12,Detroit Pistons,NBA,"$4,500,000",/players/j/jerebjo01.html
2012-13,Detroit Pistons,NBA,"$4,500,000",/players/j/jerebjo01.html
2013-14,Detroit Pistons,NBA,"$4,500,000",/players/j/jerebjo01.html
2014-15,Boston Celtics,NBA,"$4,500,000",/players/j/jerebjo01.html
2015-16,Boston Celtics,NBA,"$5,000,000",/players/j/jerebjo01.html
2016-17,Boston Celtics,NBA,"$5,000,000",/players/j/jerebjo01.html
2017-18,Utah Jazz,NBA,"$4,000,000",/players/j/jerebjo01.html
2018-19,Golden State Warriors,NBA,"$2,165,481",/players/j/jerebjo01.html
Career,(may be incomplete),,"$35,385,264",/players/j/jerebjo01.html
2007-08,Milwaukee Bucks,NBA,"$2,777,760",/players/j/jianlyi01.html
2008-09,New Jersey Nets,NBA,"$2,986,080",/players/j/jianlyi01.html
2009-10,New Jersey Nets,NBA,"$3,194,400",/players/j/jianlyi01.html
2010-11,Washington Wizards,NBA,"$4,050,499",/players/j/jianlyi01.html
2011-12,Dallas Mavericks,NBA,"$827,197",/players/j/jianlyi01.html
2016-17,Los Angeles Lakers,NBA,"$250,000",/players/j/jianlyi01.html
Career,(may be incomplete),,"$14,085,936",/players/j/jianlyi01.html
2007-08,Milwaukee Bucks,NBA,"$2,777,760",/players/j/jianlyi01.html
2008-09,New Jersey Nets,NBA,"$2,986,080",/players/j/jianlyi01.html
2009-10,New Jersey Nets,NBA,"$3,194,400",/players/j/jianlyi01.html
2010-11,Washington Wizards,NBA,"$4,050,499",/players/j/jianlyi01.html
2011-12,Dallas Mavericks,NBA,"$827,197",/players/j/jianlyi01.html
2016-17,Los Angeles Lakers,NBA,"$250,000",/players/j/jianlyi01.html
Career,(may be incomplete),,"$14,085,936",/players/j/jianlyi01.html
2005-06,Detroit Pistons,NBA,"$398,762",/players/j/johnsam01.html
2006-07,Detroit Pistons,NBA,"$664,209",/players/j/johnsam01.html
2007-08,Detroit Pistons,NBA,"$3,666,666",/players/j/johnsam01.html
2008-09,Detroit Pistons,NBA,"$3,666,667",/players/j/johnsam01.html
2009-10,Toronto Raptors,NBA,"$3,666,666",/players/j/johnsam01.html
2010-11,Toronto Raptors,NBA,"$5,000,000",/players/j/johnsam01.html
2011-12,Toronto Raptors,NBA,"$5,500,000",/players/j/johnsam01.html
2012-13,Toronto Raptors,NBA,"$6,000,000",/players/j/johnsam01.html
2013-14,Toronto Raptors,NBA,"$6,500,000",/players/j/johnsam01.html
2014-15,Toronto Raptors,NBA,"$7,000,000",/players/j/johnsam01.html
2015-16,Boston Celtics,NBA,"$12,000,000",/players/j/johnsam01.html
2016-17,Boston Celtics,NBA,"$12,000,000",/players/j/johnsam01.html
2017-18,Philadelphia 76ers,NBA,"$11,000,000",/players/j/johnsam01.html
2018-19,Philadelphia 76ers,NBA,"$2,393,887",/players/j/johnsam01.html
Career,(may be incomplete),,"$79,456,857",/players/j/johnsam01.html
2005-06,Detroit Pistons,NBA,"$398,762",/players/j/johnsam01.html
2006-07,Detroit Pistons,NBA,"$664,209",/players/j/johnsam01.html
2007-08,Detroit Pistons,NBA,"$3,666,666",/players/j/johnsam01.html
2008-09,Detroit Pistons,NBA,"$3,666,667",/players/j/johnsam01.html
2009-10,Toronto Raptors,NBA,"$3,666,666",/players/j/johnsam01.html
2010-11,Toronto Raptors,NBA,"$5,000,000",/players/j/johnsam01.html
2011-12,Toronto Raptors,NBA,"$5,500,000",/players/j/johnsam01.html
2012-13,Toronto Raptors,NBA,"$6,000,000",/players/j/johnsam01.html
2013-14,Toronto Raptors,NBA,"$6,500,000",/players/j/johnsam01.html
2014-15,Toronto Raptors,NBA,"$7,000,000",/players/j/johnsam01.html
2015-16,Boston Celtics,NBA,"$12,000,000",/players/j/johnsam01.html
2016-17,Boston Celtics,NBA,"$12,000,000",/players/j/johnsam01.html
2017-18,Philadelphia 76ers,NBA,"$11,000,000",/players/j/johnsam01.html
2018-19,Philadelphia 76ers,NBA,"$2,393,887",/players/j/johnsam01.html
Career,(may be incomplete),,"$79,456,857",/players/j/johnsam01.html
1997-98,Sacramento Kings,NBA,"$242,000",/players/j/johnsan02.html
1998-99,Atlanta Hawks,NBA,"$1,000,000",/players/j/johnsan02.html
1999-00,Orlando Magic,NBA,"$1,100,000",/players/j/johnsan02.html
2000-01,Atlanta Hawks,NBA,"$1,200,000",/players/j/johnsan02.html
2002-03,New Jersey Nets,NBA,"$699,935",/players/j/johnsan02.html
2003-04,Indiana Pacers,NBA,"$813,679",/players/j/johnsan02.html
2004-05,Indiana Pacers,NBA,"$2,200,000",/players/j/johnsan02.html
2005-06,Indiana Pacers,NBA,"$2,420,000",/players/j/johnsan02.html
2006-07,Atlanta Hawks,NBA,"$2,640,000",/players/j/johnsan02.html
2007-08,Sacramento Kings,NBA,"$2,860,000",/players/j/johnsan02.html
2008-09,Orlando Magic,NBA,"$1,910,000",/players/j/johnsan02.html
2009-10,Orlando Magic,NBA,"$2,160,000",/players/j/johnsan02.html
Career,(may be incomplete),,"$19,245,614",/players/j/johnsan02.html
1997-98,Sacramento Kings,NBA,"$242,000",/players/j/johnsan02.html
1998-99,Atlanta Hawks,NBA,"$1,000,000",/players/j/johnsan02.html
1999-00,Orlando Magic,NBA,"$1,100,000",/players/j/johnsan02.html
2000-01,Atlanta Hawks,NBA,"$1,200,000",/players/j/johnsan02.html
2002-03,New Jersey Nets,NBA,"$699,935",/players/j/johnsan02.html
2003-04,Indiana Pacers,NBA,"$813,679",/players/j/johnsan02.html
2004-05,Indiana Pacers,NBA,"$2,200,000",/players/j/johnsan02.html
2005-06,Indiana Pacers,NBA,"$2,420,000",/players/j/johnsan02.html
2006-07,Atlanta Hawks,NBA,"$2,640,000",/players/j/johnsan02.html
2007-08,Sacramento Kings,NBA,"$2,860,000",/players/j/johnsan02.html
2008-09,Orlando Magic,NBA,"$1,910,000",/players/j/johnsan02.html
2009-10,Orlando Magic,NBA,"$2,160,000",/players/j/johnsan02.html
Career,(may be incomplete),,"$19,245,614",/players/j/johnsan02.html
2009-10,Chicago Bulls,NBA,"$1,594,080",/players/j/johnsja01.html
2010-11,Toronto Raptors,NBA,"$1,713,600",/players/j/johnsja01.html
2011-12,Toronto Raptors,NBA,"$1,833,120",/players/j/johnsja01.html
2012-13,Sacramento Kings,NBA,"$2,812,006",/players/j/johnsja01.html
2014-15,Toronto Raptors,NBA,"$2,500,000",/players/j/johnsja01.html
2015-16,Toronto Raptors,NBA,"$2,500,000",/players/j/johnsja01.html
2016-17,Miami Heat,NBA,"$4,000,000",/players/j/johnsja01.html
2017-18,Miami Heat,NBA,"$13,954,000",/players/j/johnsja01.html
2018-19,Miami Heat,NBA,"$14,651,700",/players/j/johnsja01.html
2019-20,Minnesota Timberwolves,NBA,"$15,349,400",/players/j/johnsja01.html
2020-21,New Orleans Pelicans,NBA,"$16,047,100",/players/j/johnsja01.html
2021-22,Brooklyn Nets,NBA,"$2,641,691",/players/j/johnsja01.html
Career,(may be incomplete),,"$79,596,697",/players/j/johnsja01.html
2009-10,Chicago Bulls,NBA,"$1,594,080",/players/j/johnsja01.html
2010-11,Toronto Raptors,NBA,"$1,713,600",/players/j/johnsja01.html
2011-12,Toronto Raptors,NBA,"$1,833,120",/players/j/johnsja01.html
2012-13,Sacramento Kings,NBA,"$2,812,006",/players/j/johnsja01.html
2014-15,Toronto Raptors,NBA,"$2,500,000",/players/j/johnsja01.html
2015-16,Toronto Raptors,NBA,"$2,500,000",/players/j/johnsja01.html
2016-17,Miami Heat,NBA,"$4,000,000",/players/j/johnsja01.html
2017-18,Miami Heat,NBA,"$13,954,000",/players/j/johnsja01.html
2018-19,Miami Heat,NBA,"$14,651,700",/players/j/johnsja01.html
2019-20,Minnesota Timberwolves,NBA,"$15,349,400",/players/j/johnsja01.html
2020-21,New Orleans Pelicans,NBA,"$16,047,100",/players/j/johnsja01.html
2021-22,Brooklyn Nets,NBA,"$2,641,691",/players/j/johnsja01.html
Career,(may be incomplete),,"$79,596,697",/players/j/johnsja01.html
2001-02,Boston Celtics,NBA,"$1,608,840",/players/j/johnsjo02.html
2002-03,Phoenix Suns,NBA,"$1,729,560",/players/j/johnsjo02.html
2003-04,Phoenix Suns,NBA,"$1,850,160",/players/j/johnsjo02.html
2004-05,Phoenix Suns,NBA,"$2,358,954",/players/j/johnsjo02.html
2005-06,Atlanta Hawks,NBA,"$12,000,000",/players/j/johnsjo02.html
2006-07,Atlanta Hawks,NBA,"$12,744,189",/players/j/johnsjo02.html
2007-08,Atlanta Hawks,NBA,"$13,488,377",/players/j/johnsjo02.html
2008-09,Atlanta Hawks,NBA,"$14,232,567",/players/j/johnsjo02.html
2009-10,Atlanta Hawks,NBA,"$14,976,754",/players/j/johnsjo02.html
2010-11,Atlanta Hawks,NBA,"$16,324,500",/players/j/johnsjo02.html
2011-12,Atlanta Hawks,NBA,"$18,038,573",/players/j/johnsjo02.html
2012-13,Brooklyn Nets,NBA,"$19,752,645",/players/j/johnsjo02.html
2013-14,Brooklyn Nets,NBA,"$21,466,718",/players/j/johnsjo02.html
2014-15,Brooklyn Nets,NBA,"$23,180,790",/players/j/johnsjo02.html
2015-16,Brooklyn Nets,NBA,"$24,894,863",/players/j/johnsjo02.html
2015-16,Miami Heat,NBA,"$414,481",/players/j/johnsjo02.html
2016-17,Utah Jazz,NBA,"$11,000,000",/players/j/johnsjo02.html
2017-18,Sacramento Kings,NBA,"$9,505,000",/players/j/johnsjo02.html
2017-18,Houston Rockets,NBA,"$473,835",/players/j/johnsjo02.html
2019-20,Detroit Pistons,NBA,"$220,000",/players/j/johnsjo02.html
2021-22,Boston Celtics,NBA,"$151,821",/players/j/johnsjo02.html
Career,(may be incomplete),,"$220,412,627",/players/j/johnsjo02.html
2001-02,Boston Celtics,NBA,"$1,608,840",/players/j/johnsjo02.html
2002-03,Phoenix Suns,NBA,"$1,729,560",/players/j/johnsjo02.html
2003-04,Phoenix Suns,NBA,"$1,850,160",/players/j/johnsjo02.html
2004-05,Phoenix Suns,NBA,"$2,358,954",/players/j/johnsjo02.html
2005-06,Atlanta Hawks,NBA,"$12,000,000",/players/j/johnsjo02.html
2006-07,Atlanta Hawks,NBA,"$12,744,189",/players/j/johnsjo02.html
2007-08,Atlanta Hawks,NBA,"$13,488,377",/players/j/johnsjo02.html
2008-09,Atlanta Hawks,NBA,"$14,232,567",/players/j/johnsjo02.html
2009-10,Atlanta Hawks,NBA,"$14,976,754",/players/j/johnsjo02.html
2010-11,Atlanta Hawks,NBA,"$16,324,500",/players/j/johnsjo02.html
2011-12,Atlanta Hawks,NBA,"$18,038,573",/players/j/johnsjo02.html
2012-13,Brooklyn Nets,NBA,"$19,752,645",/players/j/johnsjo02.html
2013-14,Brooklyn Nets,NBA,"$21,466,718",/players/j/johnsjo02.html
2014-15,Brooklyn Nets,NBA,"$23,180,790",/players/j/johnsjo02.html
2015-16,Brooklyn Nets,NBA,"$24,894,863",/players/j/johnsjo02.html
